time_bin,origin,destination,trips
60300,durlesti,ciocana,2
61200,durlesti,ciocana,2
62100,durlesti,ciocana,2
63000,durlesti,ciocana,2
63900,durlesti,ciocana,2
64800,durlesti,ciocana,2
65700,durlesti,ciocana,2
66600,durlesti,ciocana,2
67500,durlesti,ciocana,2
68400,durlesti,ciocana,2
69300,durlesti,ciocana,2
70200,durlesti,ciocana,2
71100,durlesti,ciocana,2
72000,durlesti,ciocana,2
72900,durlesti,ciocana,2
73800,durlesti,ciocana,2
74700,durlesti,ciocana,2
75600,durlesti,ciocana,2
76500,durlesti,ciocana,2
77400,durlesti,ciocana,2
78300,durlesti,ciocana,2
79200,durlesti,ciocana,2
80100,durlesti,ciocana,2
81000,durlesti,ciocana,2
81900,durlesti,ciocana,2
82800,durlesti,ciocana,2
83700,durlesti,ciocana,2
84600,durlesti,ciocana,2
85500,durlesti,ciocana,2
0,durlesti,riscani,1
900,durlesti,riscani,4
1800,durlesti,riscani,4
2700,durlesti,riscani,4
3600,durlesti,riscani,4
4500,durlesti,riscani,4
5400,durlesti,riscani,4
6300,durlesti,riscani,4
7200,durlesti,riscani,4
8100,durlesti,riscani,4
9000,durlesti,riscani,4
9900,durlesti,riscani,4
10800,durlesti,riscani,4
11700,durlesti,riscani,4
12600,durlesti,riscani,4
13500,durlesti,riscani,4
14400,durlesti,riscani,4
15300,durlesti,riscani,4
16200,durlesti,riscani,4
17100,durlesti,riscani,4
18000,durlesti,riscani,4
18900,durlesti,riscani,4
19800,durlesti,riscani,4
20700,durlesti,riscani,4
21600,durlesti,riscani,4
22500,durlesti,riscani,4
23400,durlesti,riscani,4
24300,durlesti,riscani,4
25200,durlesti,riscani,4
26100,durlesti,riscani,4
27000,durlesti,riscani,4
27900,durlesti,riscani,4
28800,durlesti,riscani,4
29700,durlesti,riscani,4
30600,durlesti,riscani,4
31500,durlesti,riscani,4
32400,durlesti,riscani,4
33300,durlesti,riscani,4
34200,durlesti,riscani,4
35100,durlesti,riscani,4
36000,durlesti,riscani,4
36900,durlesti,riscani,4
37800,durlesti,riscani,4
38700,durlesti,riscani,4
39600,durlesti,riscani,4
40500,durlesti,riscani,4
41400,durlesti,riscani,4
42300,durlesti,riscani,4
43200,durlesti,riscani,4
44100,durlesti,riscani,4
45000,durlesti,riscani,4
45900,durlesti,riscani,4
46800,durlesti,riscani,4
47700,durlesti,riscani,4
48600,durlesti,riscani,4
49500,durlesti,riscani,4
50400,durlesti,riscani,4
51300,durlesti,riscani,4
52200,durlesti,riscani,4
53100,durlesti,riscani,4
54000,durlesti,riscani,4
54900,durlesti,riscani,4
55800,durlesti,riscani,4
56700,durlesti,riscani,4
57600,durlesti,riscani,4
58500,durlesti,riscani,4
59400,durlesti,riscani,4
60300,durlesti,riscani,4
61200,durlesti,riscani,4
62100,durlesti,riscani,4
63000,durlesti,riscani,4
63900,durlesti,riscani,4
64800,durlesti,riscani,4
65700,durlesti,riscani,4
66600,durlesti,riscani,4
67500,durlesti,riscani,4
68400,durlesti,riscani,4
69300,durlesti,riscani,4
70200,durlesti,riscani,4
71100,durlesti,riscani,4
72000,durlesti,riscani,4
72900,durlesti,riscani,4
73800,durlesti,riscani,4
74700,durlesti,riscani,4
75600,durlesti,riscani,4
76500,durlesti,riscani,4
77400,durlesti,riscani,4
78300,durlesti,riscani,4
79200,durlesti,riscani,4
80100,durlesti,riscani,4
81000,durlesti,riscani,4
81900,durlesti,riscani,4
82800,durlesti,riscani,4
83700,durlesti,riscani,4
84600,durlesti,riscani,4
85500,durlesti,riscani,4
900,durlesti,sculeni,2
1800,durlesti,sculeni,2
2700,durlesti,sculeni,2
3600,durlesti,sculeni,2
4500,durlesti,sculeni,2
5400,durlesti,sculeni,2
6300,durlesti,sculeni,2
7200,durlesti,sculeni,2
8100,durlesti,sculeni,2
9000,durlesti,sculeni,2
9900,durlesti,sculeni,2
10800,durlesti,sculeni,2
11700,durlesti,sculeni,2
12600,durlesti,sculeni,2
13500,durlesti,sculeni,2
14400,durlesti,sculeni,2
15300,durlesti,sculeni,2
16200,durlesti,sculeni,2
17100,durlesti,sculeni,2
18000,durlesti,sculeni,2
18900,durlesti,sculeni,2
19800,durlesti,sculeni,2
20700,durlesti,sculeni,2
21600,durlesti,sculeni,2
22500,durlesti,sculeni,2
23400,durlesti,sculeni,2
24300,durlesti,sculeni,2
25200,durlesti,sculeni,2
26100,durlesti,sculeni,2
27000,durlesti,sculeni,2
27900,durlesti,sculeni,2
28800,durlesti,sculeni,2
29700,durlesti,sculeni,2
30600,durlesti,sculeni,2
31500,durlesti,sculeni,2
32400,durlesti,sculeni,2
33300,durlesti,sculeni,2
34200,durlesti,sculeni,2
35100,durlesti,sculeni,2
36000,durlesti,sculeni,2
36900,durlesti,sculeni,2
37800,durlesti,sculeni,2
38700,durlesti,sculeni,2
39600,durlesti,sculeni,2
40500,durlesti,sculeni,2
41400,durlesti,sculeni,2
42300,durlesti,sculeni,2
43200,durlesti,sculeni,2
44100,durlesti,sculeni,2
45000,durlesti,sculeni,2
45900,durlesti,sculeni,2
46800,durlesti,sculeni,2
47700,durlesti,sculeni,2
48600,durlesti,sculeni,2
49500,durlesti,sculeni,2
50400,durlesti,sculeni,2
51300,durlesti,sculeni,2
52200,durlesti,sculeni,2
53100,durlesti,sculeni,2
54000,durlesti,sculeni,2
54900,durlesti,sculeni,2
55800,durlesti,sculeni,2
56700,durlesti,sculeni,2
57600,durlesti,sculeni,2
58500,durlesti,sculeni,2
59400,durlesti,sculeni,2
60300,durlesti,sculeni,2
61200,durlesti,sculeni,2
62100,durlesti,sculeni,2
63000,durlesti,sculeni,2
63900,durlesti,sculeni,2
64800,durlesti,sculeni,2
65700,durlesti,sculeni,2
66600,durlesti,sculeni,2
67500,durlesti,sculeni,2
68400,durlesti,sculeni,2
69300,durlesti,sculeni,2
70200,durlesti,sculeni,2
71100,durlesti,sculeni,2
72000,durlesti,sculeni,2
72900,durlesti,sculeni,2
73800,durlesti,sculeni,2
74700,durlesti,sculeni,2
75600,durlesti,sculeni,2
76500,durlesti,sculeni,2
77400,durlesti,sculeni,2
78300,durlesti,sculeni,2
79200,durlesti,sculeni,2
80100,durlesti,sculeni,2
81000,durlesti,sculeni,2
81900,durlesti,sculeni,2
82800,durlesti,sculeni,2
83700,durlesti,sculeni,2
84600,durlesti,sculeni,2
85500,durlesti,sculeni,2
900,durlesti,telecentru,2
1800,durlesti,telecentru,2
2700,durlesti,telecentru,2
3600,durlesti,telecentru,2
4500,durlesti,telecentru,2
5400,durlesti,telecentru,2
6300,durlesti,telecentru,2
7200,durlesti,telecentru,2
8100,durlesti,telecentru,2
9000,durlesti,telecentru,2
9900,durlesti,telecentru,2
10800,durlesti,telecentru,2
11700,durlesti,telecentru,2
12600,durlesti,telecentru,2
13500,durlesti,telecentru,2
14400,durlesti,telecentru,2
15300,durlesti,telecentru,2
16200,durlesti,telecentru,2
17100,durlesti,telecentru,2
18000,durlesti,telecentru,2
18900,durlesti,telecentru,2
19800,durlesti,telecentru,2
20700,durlesti,telecentru,2
21600,durlesti,telecentru,2
22500,durlesti,telecentru,2
23400,durlesti,telecentru,2
24300,durlesti,telecentru,2
25200,durlesti,telecentru,2
26100,durlesti,telecentru,2
27000,durlesti,telecentru,2
27900,durlesti,telecentru,2
28800,durlesti,telecentru,2
29700,durlesti,telecentru,2
30600,durlesti,telecentru,2
31500,durlesti,telecentru,2
32400,durlesti,telecentru,2
33300,durlesti,telecentru,2
34200,durlesti,telecentru,2
35100,durlesti,telecentru,2
36000,durlesti,telecentru,2
36900,durlesti,telecentru,2
37800,durlesti,telecentru,2
38700,durlesti,telecentru,2
39600,durlesti,telecentru,2
40500,durlesti,telecentru,2
41400,durlesti,telecentru,2
42300,durlesti,telecentru,2
43200,durlesti,telecentru,2
44100,durlesti,telecentru,2
45000,durlesti,telecentru,2
45900,durlesti,telecentru,2
46800,durlesti,telecentru,2
47700,durlesti,telecentru,2
48600,durlesti,telecentru,2
49500,durlesti,telecentru,2
50400,durlesti,telecentru,2
51300,durlesti,telecentru,2
52200,durlesti,telecentru,2
53100,durlesti,telecentru,2
54000,durlesti,telecentru,2
54900,durlesti,telecentru,2
55800,durlesti,telecentru,2
56700,durlesti,telecentru,2
57600,durlesti,telecentru,2
58500,durlesti,telecentru,2
59400,durlesti,telecentru,2
60300,durlesti,telecentru,2
61200,durlesti,telecentru,2
62100,durlesti,telecentru,2
63000,durlesti,telecentru,2
63900,durlesti,telecentru,2
64800,durlesti,telecentru,2
65700,durlesti,telecentru,2
66600,durlesti,telecentru,2
67500,durlesti,telecentru,2
68400,durlesti,telecentru,2
69300,durlesti,telecentru,2
70200,durlesti,telecentru,2
71100,durlesti,telecentru,2
72000,durlesti,telecentru,2
72900,durlesti,telecentru,2
73800,durlesti,telecentru,2
74700,durlesti,telecentru,2
75600,durlesti,telecentru,2
76500,durlesti,telecentru,2
77400,durlesti,telecentru,2
78300,durlesti,telecentru,2
79200,durlesti,telecentru,2
80100,durlesti,telecentru,2
81000,durlesti,telecentru,2
81900,durlesti,telecentru,2
82800,durlesti,telecentru,2
83700,durlesti,telecentru,2
84600,durlesti,telecentru,2
85500,durlesti,telecentru,2
0,riscani,botanica,1
900,riscani,botanica,6
1800,riscani,botanica,6
2700,riscani,botanica,6
3600,riscani,botanica,6
4500,riscani,botanica,6
5400,riscani,botanica,6
6300,riscani,botanica,6
7200,riscani,botanica,6
8100,riscani,botanica,6
9000,riscani,botanica,6
9900,riscani,botanica,6
10800,riscani,botanica,6
11700,riscani,botanica,6
12600,riscani,botanica,6
13500,riscani,botanica,6
14400,riscani,botanica,6
15300,riscani,botanica,6
16200,riscani,botanica,6
17100,riscani,botanica,6
18000,riscani,botanica,6
18900,riscani,botanica,6
19800,riscani,botanica,6
20700,riscani,botanica,6
21600,riscani,botanica,6
22500,riscani,botanica,6
23400,riscani,botanica,6
24300,riscani,botanica,6
25200,riscani,botanica,6
26100,riscani,botanica,6
27000,riscani,botanica,6
27900,riscani,botanica,6
28800,riscani,botanica,6
29700,riscani,botanica,6
30600,riscani,botanica,6
31500,riscani,botanica,6
32400,riscani,botanica,6
33300,riscani,botanica,6
34200,riscani,botanica,6
35100,riscani,botanica,6
36000,riscani,botanica,6
36900,riscani,botanica,6
37800,riscani,botanica,6
38700,riscani,botanica,6
39600,riscani,botanica,6
40500,riscani,botanica,6
41400,riscani,botanica,6
42300,riscani,botanica,6
43200,riscani,botanica,6
44100,riscani,botanica,6
45000,riscani,botanica,6
45900,riscani,botanica,6
46800,riscani,botanica,6
47700,riscani,botanica,6
48600,riscani,botanica,6
49500,riscani,botanica,6
50400,riscani,botanica,6
51300,riscani,botanica,6
52200,riscani,botanica,6
53100,riscani,botanica,6
54000,riscani,botanica,6
54900,riscani,botanica,6
55800,riscani,botanica,6
56700,riscani,botanica,6
57600,riscani,botanica,6
58500,riscani,botanica,6
59400,riscani,botanica,6
60300,riscani,botanica,6
61200,riscani,botanica,6
62100,riscani,botanica,6
63000,riscani,botanica,6
63900,riscani,botanica,6
64800,riscani,botanica,6
65700,riscani,botanica,6
66600,riscani,botanica,6
67500,riscani,botanica,6
68400,riscani,botanica,6
69300,riscani,botanica,6
70200,riscani,botanica,6
71100,riscani,botanica,6
72000,riscani,botanica,6
72900,riscani,botanica,6
73800,riscani,botanica,6
74700,riscani,botanica,6
75600,riscani,botanica,6
76500,riscani,botanica,6
77400,riscani,botanica,6
78300,riscani,botanica,6
79200,riscani,botanica,6
80100,riscani,botanica,6
81000,riscani,botanica,6
81900,riscani,botanica,6
82800,riscani,botanica,6
83700,riscani,botanica,6
84600,riscani,botanica,6
85500,riscani,botanica,6
0,riscani,buiucani,2
900,riscani,buiucani,11
1800,riscani,buiucani,11
2700,riscani,buiucani,11
3600,riscani,buiucani,11
4500,riscani,buiucani,11
5400,riscani,buiucani,11
6300,riscani,buiucani,11
7200,riscani,buiucani,11
8100,riscani,buiucani,11
9000,riscani,buiucani,11
9900,riscani,buiucani,11
10800,riscani,buiucani,11
11700,riscani,buiucani,11
12600,riscani,buiucani,11
13500,riscani,buiucani,11
14400,riscani,buiucani,11
15300,riscani,buiucani,11
16200,riscani,buiucani,11
17100,riscani,buiucani,11
18000,riscani,buiucani,11
18900,riscani,buiucani,11
19800,riscani,buiucani,11
20700,riscani,buiucani,11
21600,riscani,buiucani,11
22500,riscani,buiucani,11
23400,riscani,buiucani,11
24300,riscani,buiucani,11
25200,riscani,buiucani,11
26100,riscani,buiucani,11
27000,riscani,buiucani,11
27900,riscani,buiucani,11
28800,riscani,buiucani,11
29700,riscani,buiucani,11
30600,riscani,buiucani,11
31500,riscani,buiucani,11
32400,riscani,buiucani,11
33300,riscani,buiucani,11
34200,riscani,buiucani,11
35100,riscani,buiucani,11
36000,riscani,buiucani,11
36900,riscani,buiucani,11
37800,riscani,buiucani,11
38700,riscani,buiucani,11
39600,riscani,buiucani,11
40500,riscani,buiucani,11
41400,riscani,buiucani,11
42300,riscani,buiucani,11
43200,riscani,buiucani,11
44100,riscani,buiucani,11
45000,riscani,buiucani,11
45900,riscani,buiucani,11
46800,riscani,buiucani,11
47700,riscani,buiucani,11
48600,riscani,buiucani,11
49500,riscani,buiucani,11
50400,riscani,buiucani,11
51300,riscani,buiucani,11
52200,riscani,buiucani,11
53100,riscani,buiucani,11
54000,riscani,buiucani,11
54900,riscani,buiucani,11
55800,riscani,buiucani,11
56700,riscani,buiucani,11
57600,riscani,buiucani,11
58500,riscani,buiucani,11
59400,riscani,buiucani,11
60300,riscani,buiucani,11
61200,riscani,buiucani,11
62100,riscani,buiucani,11
63000,riscani,buiucani,11
63900,riscani,buiucani,11
64800,riscani,buiucani,11
65700,riscani,buiucani,11
66600,riscani,buiucani,11
67500,riscani,buiucani,11
68400,riscani,buiucani,11
69300,riscani,buiucani,11
70200,riscani,buiucani,11
71100,riscani,buiucani,11
72000,riscani,buiucani,11
72900,riscani,buiucani,11
73800,riscani,buiucani,11
74700,riscani,buiucani,11
75600,riscani,buiucani,11
76500,riscani,buiucani,11
77400,riscani,buiucani,11
78300,riscani,buiucani,11
79200,riscani,buiucani,11
80100,riscani,buiucani,11
81000,riscani,buiucani,11
81900,riscani,buiucani,11
82800,riscani,buiucani,11
83700,riscani,buiucani,11
84600,riscani,buiucani,11
85500,riscani,buiucani,11
0,riscani,centru,7
900,riscani,centru,45
1800,riscani,centru,45
2700,riscani,centru,45
3600,riscani,centru,45
4500,riscani,centru,45
5400,riscani,centru,45
6300,riscani,centru,45
7200,riscani,centru,45
8100,riscani,centru,45
9000,riscani,centru,45
9900,riscani,centru,45
10800,riscani,centru,45
11700,riscani,centru,45
12600,riscani,centru,45
13500,riscani,centru,45
14400,riscani,centru,45
15300,riscani,centru,45
16200,riscani,centru,45
17100,riscani,centru,45
18000,riscani,centru,45
18900,riscani,centru,45
19800,riscani,centru,45
20700,riscani,centru,45
21600,riscani,centru,45
22500,riscani,centru,45
23400,riscani,centru,45
24300,riscani,centru,45
25200,riscani,centru,45
26100,riscani,centru,45
27000,riscani,centru,45
27900,riscani,centru,45
28800,riscani,centru,45
29700,riscani,centru,45
30600,riscani,centru,45
31500,riscani,centru,45
32400,riscani,centru,45
33300,riscani,centru,45
34200,riscani,centru,45
35100,riscani,centru,45
36000,riscani,centru,45
36900,riscani,centru,45
37800,riscani,centru,45
38700,riscani,centru,45
39600,riscani,centru,45
40500,riscani,centru,45
41400,riscani,centru,45
42300,riscani,centru,45
43200,riscani,centru,45
44100,riscani,centru,45
45000,riscani,centru,45
45900,riscani,centru,45
46800,riscani,centru,45
47700,riscani,centru,45
48600,riscani,centru,45
49500,riscani,centru,45
50400,riscani,centru,45
51300,riscani,centru,45
52200,riscani,centru,45
53100,riscani,centru,45
54000,riscani,centru,45
54900,riscani,centru,45
55800,riscani,centru,45
56700,riscani,centru,45
57600,riscani,centru,45
58500,riscani,centru,45
59400,riscani,centru,45
60300,riscani,centru,45
61200,riscani,centru,45
62100,riscani,centru,45
63000,riscani,centru,45
63900,riscani,centru,45
64800,riscani,centru,45
65700,riscani,centru,45
66600,riscani,centru,45
67500,riscani,centru,45
68400,riscani,centru,45
69300,riscani,centru,45
70200,riscani,centru,45
71100,riscani,centru,45
72000,riscani,centru,45
72900,riscani,centru,45
73800,riscani,centru,45
74700,riscani,centru,45
75600,riscani,centru,45
76500,riscani,centru,45
77400,riscani,centru,45
78300,riscani,centru,45
79200,riscani,centru,45
80100,riscani,centru,45
81000,riscani,centru,45
81900,riscani,centru,45
82800,riscani,centru,45
83700,riscani,centru,45
84600,riscani,centru,45
85500,riscani,centru,45
0,riscani,ciocana,2
900,riscani,ciocana,11
1800,riscani,ciocana,11
2700,riscani,ciocana,11
3600,riscani,ciocana,11
4500,riscani,ciocana,11
5400,riscani,ciocana,11
6300,riscani,ciocana,11
7200,riscani,ciocana,11
8100,riscani,ciocana,11
9000,riscani,ciocana,11
9900,riscani,ciocana,11
10800,riscani,ciocana,11
11700,riscani,ciocana,11
12600,riscani,ciocana,11
13500,riscani,ciocana,11
14400,riscani,ciocana,11
15300,riscani,ciocana,11
16200,riscani,ciocana,11
17100,riscani,ciocana,11
18000,riscani,ciocana,11
18900,riscani,ciocana,11
19800,riscani,ciocana,11
20700,riscani,ciocana,11
21600,riscani,ciocana,11
22500,riscani,ciocana,11
23400,riscani,ciocana,11
24300,riscani,ciocana,11
25200,riscani,ciocana,11
26100,riscani,ciocana,11
27000,riscani,ciocana,11
27900,riscani,ciocana,11
28800,riscani,ciocana,11
29700,riscani,ciocana,11
30600,riscani,ciocana,11
31500,riscani,ciocana,11
32400,riscani,ciocana,11
33300,riscani,ciocana,11
34200,riscani,ciocana,11
35100,riscani,ciocana,11
36000,riscani,ciocana,11
36900,riscani,ciocana,11
37800,riscani,ciocana,11
38700,riscani,ciocana,11
39600,riscani,ciocana,11
40500,riscani,ciocana,11
41400,riscani,ciocana,11
42300,riscani,ciocana,11
43200,riscani,ciocana,11
44100,riscani,ciocana,11
45000,riscani,ciocana,11
45900,riscani,ciocana,11
46800,riscani,ciocana,11
47700,riscani,ciocana,11
48600,riscani,ciocana,11
49500,riscani,ciocana,11
50400,riscani,ciocana,11
51300,riscani,ciocana,11
52200,riscani,ciocana,11
53100,riscani,ciocana,11
54000,riscani,ciocana,11
54900,riscani,ciocana,11
55800,riscani,ciocana,11
56700,riscani,ciocana,11
57600,riscani,ciocana,11
58500,riscani,ciocana,11
59400,riscani,ciocana,11
60300,riscani,ciocana,11
61200,riscani,ciocana,11
62100,riscani,ciocana,11
63000,riscani,ciocana,11
63900,riscani,ciocana,11
64800,riscani,ciocana,11
65700,riscani,ciocana,11
66600,riscani,ciocana,11
67500,riscani,ciocana,11
68400,riscani,ciocana,11
69300,riscani,ciocana,11
70200,riscani,ciocana,11
71100,riscani,ciocana,11
72000,riscani,ciocana,11
72900,riscani,ciocana,11
73800,riscani,ciocana,11
74700,riscani,ciocana,11
75600,riscani,ciocana,11
76500,riscani,ciocana,11
77400,riscani,ciocana,11
78300,riscani,ciocana,11
79200,riscani,ciocana,11
80100,riscani,ciocana,11
81000,riscani,ciocana,11
81900,riscani,ciocana,11
82800,riscani,ciocana,11
83700,riscani,ciocana,11
84600,riscani,ciocana,11
85500,riscani,ciocana,11
0,riscani,durlesti,1
900,riscani,durlesti,4
1800,riscani,durlesti,4
2700,riscani,durlesti,4
3600,riscani,durlesti,4
4500,riscani,durlesti,4
5400,riscani,durlesti,4
6300,riscani,durlesti,4
7200,riscani,durlesti,4
8100,riscani,durlesti,4
9000,riscani,durlesti,4
9900,riscani,durlesti,4
10800,riscani,durlesti,4
11700,riscani,durlesti,4
12600,riscani,durlesti,4
13500,riscani,durlesti,4
14400,riscani,durlesti,4
15300,riscani,durlesti,4
16200,riscani,durlesti,4
17100,riscani,durlesti,4
18000,riscani,durlesti,4
18900,riscani,durlesti,4
19800,riscani,durlesti,4
20700,riscani,durlesti,4
21600,riscani,durlesti,4
22500,riscani,durlesti,4
23400,riscani,durlesti,4
24300,riscani,durlesti,4
25200,riscani,durlesti,4
26100,riscani,durlesti,4
27000,riscani,durlesti,4
27900,riscani,durlesti,4
28800,riscani,durlesti,4
29700,riscani,durlesti,4
30600,riscani,durlesti,4
31500,riscani,durlesti,4
32400,riscani,durlesti,4
33300,riscani,durlesti,4
34200,riscani,durlesti,4
35100,riscani,durlesti,4
36000,riscani,durlesti,4
36900,riscani,durlesti,4
37800,riscani,durlesti,4
38700,riscani,durlesti,4
39600,riscani,durlesti,4
40500,riscani,durlesti,4
41400,riscani,durlesti,4
42300,riscani,durlesti,4
43200,riscani,durlesti,4
44100,riscani,durlesti,4
45000,riscani,durlesti,4
45900,riscani,durlesti,4
46800,riscani,durlesti,4
47700,riscani,durlesti,4
48600,riscani,durlesti,4
49500,riscani,durlesti,4
50400,riscani,durlesti,4
51300,riscani,durlesti,4
52200,riscani,durlesti,4
53100,riscani,durlesti,4
54000,riscani,durlesti,4
54900,riscani,durlesti,4
55800,riscani,durlesti,4
56700,riscani,durlesti,4
57600,riscani,durlesti,4
58500,riscani,durlesti,4
59400,riscani,durlesti,4
60300,riscani,durlesti,4
61200,riscani,durlesti,4
62100,riscani,durlesti,4
63000,riscani,durlesti,4
63900,riscani,durlesti,4
64800,riscani,durlesti,4
65700,riscani,durlesti,4
66600,riscani,durlesti,4
67500,riscani,durlesti,4
68400,riscani,durlesti,4
69300,riscani,durlesti,4
70200,riscani,durlesti,4
71100,riscani,durlesti,4
72000,riscani,durlesti,4
72900,riscani,durlesti,4
73800,riscani,durlesti,4
74700,riscani,durlesti,4
75600,riscani,durlesti,4
76500,riscani,durlesti,4
77400,riscani,durlesti,4
78300,riscani,durlesti,4
79200,riscani,durlesti,4
80100,riscani,durlesti,4
81000,riscani,durlesti,4
81900,riscani,durlesti,4
82800,riscani,durlesti,4
83700,riscani,durlesti,4
84600,riscani,durlesti,4
85500,riscani,durlesti,4
0,riscani,sculeni,1
900,riscani,sculeni,6
1800,riscani,sculeni,6
2700,riscani,sculeni,6
3600,riscani,sculeni,6
4500,riscani,sculeni,6
5400,riscani,sculeni,6
6300,riscani,sculeni,6
7200,riscani,sculeni,6
8100,riscani,sculeni,6
9000,riscani,sculeni,6
9900,riscani,sculeni,6
10800,riscani,sculeni,6
11700,riscani,sculeni,6
12600,riscani,sculeni,6
13500,riscani,sculeni,6
14400,riscani,sculeni,6
15300,riscani,sculeni,6
16200,riscani,sculeni,6
17100,riscani,sculeni,6
18000,riscani,sculeni,6
18900,riscani,sculeni,6
19800,riscani,sculeni,6
20700,riscani,sculeni,6
21600,riscani,sculeni,6
22500,riscani,sculeni,6
23400,riscani,sculeni,6
24300,riscani,sculeni,6
25200,riscani,sculeni,6
26100,riscani,sculeni,6
27000,riscani,sculeni,6
27900,riscani,sculeni,6
28800,riscani,sculeni,6
29700,riscani,sculeni,6
30600,riscani,sculeni,6
31500,riscani,sculeni,6
32400,riscani,sculeni,6
33300,riscani,sculeni,6
34200,riscani,sculeni,6
35100,riscani,sculeni,6
36000,riscani,sculeni,6
36900,riscani,sculeni,6
37800,riscani,sculeni,6
38700,riscani,sculeni,6
39600,riscani,sculeni,6
40500,riscani,sculeni,6
41400,riscani,sculeni,6
42300,riscani,sculeni,6
43200,riscani,sculeni,6
44100,riscani,sculeni,6
45000,riscani,sculeni,6
45900,riscani,sculeni,6
46800,riscani,sculeni,6
47700,riscani,sculeni,6
48600,riscani,sculeni,6
49500,riscani,sculeni,6
50400,riscani,sculeni,6
51300,riscani,sculeni,6
52200,riscani,sculeni,6
53100,riscani,sculeni,6
54000,riscani,sculeni,6
54900,riscani,sculeni,6
55800,riscani,sculeni,6
56700,riscani,sculeni,6
57600,riscani,sculeni,6
58500,riscani,sculeni,6
59400,riscani,sculeni,6
60300,riscani,sculeni,6
61200,riscani,sculeni,6
62100,riscani,sculeni,6
63000,riscani,sculeni,6
63900,riscani,sculeni,6
64800,riscani,sculeni,6
65700,riscani,sculeni,6
66600,riscani,sculeni,6
67500,riscani,sculeni,6
68400,riscani,sculeni,6
69300,riscani,sculeni,6
70200,riscani,sculeni,6
71100,riscani,sculeni,6
72000,riscani,sculeni,6
72900,riscani,sculeni,6
73800,riscani,sculeni,6
74700,riscani,sculeni,6
75600,riscani,sculeni,6
76500,riscani,sculeni,6
77400,riscani,sculeni,6
78300,riscani,sculeni,6
79200,riscani,sculeni,6
80100,riscani,sculeni,6
81000,riscani,sculeni,6
81900,riscani,sculeni,6
82800,riscani,sculeni,6
83700,riscani,sculeni,6
84600,riscani,sculeni,6
85500,riscani,sculeni,6
0,riscani,telecentru,1
900,riscani,telecentru,7
1800,riscani,telecentru,7
2700,riscani,telecentru,7
3600,riscani,telecentru,7
4500,riscani,telecentru,7
5400,riscani,telecentru,7
6300,riscani,telecentru,7
7200,riscani,telecentru,7
8100,riscani,telecentru,7
9000,riscani,telecentru,7
9900,riscani,telecentru,7
10800,riscani,telecentru,7
11700,riscani,telecentru,7
12600,riscani,telecentru,7
13500,riscani,telecentru,7
14400,riscani,telecentru,7
15300,riscani,telecentru,7
16200,riscani,telecentru,7
17100,riscani,telecentru,7
18000,riscani,telecentru,7
18900,riscani,telecentru,7
19800,riscani,telecentru,7
20700,riscani,telecentru,7
21600,riscani,telecentru,7
22500,riscani,telecentru,7
23400,riscani,telecentru,7
24300,riscani,telecentru,7
25200,riscani,telecentru,7
26100,riscani,telecentru,7
27000,riscani,telecentru,7
27900,riscani,telecentru,7
28800,riscani,telecentru,7
29700,riscani,telecentru,7
30600,riscani,telecentru,7
31500,riscani,telecentru,7
32400,riscani,telecentru,7
33300,riscani,telecentru,7
34200,riscani,telecentru,7
35100,riscani,telecentru,7
36000,riscani,telecentru,7
36900,riscani,telecentru,7
37800,riscani,telecentru,7
38700,riscani,telecentru,7
39600,riscani,telecentru,7
40500,riscani,telecentru,7
41400,riscani,telecentru,7
42300,riscani,telecentru,7
43200,riscani,telecentru,7
44100,riscani,telecentru,7
45000,riscani,telecentru,7
45900,riscani,telecentru,7
46800,riscani,telecentru,7
47700,riscani,telecentru,7
48600,riscani,telecentru,7
49500,riscani,telecentru,7
50400,riscani,telecentru,7
51300,riscani,telecentru,7
52200,riscani,telecentru,7
53100,riscani,telecentru,7
54000,riscani,telecentru,7
54900,riscani,telecentru,7
55800,riscani,telecentru,7
56700,riscani,telecentru,7
57600,riscani,telecentru,7
58500,riscani,telecentru,7
59400,riscani,telecentru,7
60300,riscani,telecentru,7
61200,riscani,telecentru,7
62100,riscani,telecentru,7
63000,riscani,telecentru,7
63900,riscani,telecentru,7
64800,riscani,telecentru,7
65700,riscani,telecentru,7
66600,riscani,telecentru,7
67500,riscani,telecentru,7
68400,riscani,telecentru,7
69300,riscani,telecentru,7
70200,riscani,telecentru,7
71100,riscani,telecentru,7
72000,riscani,telecentru,7
72900,riscani,telecentru,7
73800,riscani,telecentru,7
74700,riscani,telecentru,7
75600,riscani,telecentru,7
76500,riscani,telecentru,7
77400,riscani,telecentru,7
78300,riscani,telecentru,7
79200,riscani,telecentru,7
80100,riscani,telecentru,7
81000,riscani,telecentru,7
81900,riscani,telecentru,7
82800,riscani,telecentru,7
83700,riscani,telecentru,7
84600,riscani,telecentru,7
85500,riscani,telecentru,7
900,sculeni,botanica,2
1800,sculeni,botanica,2
2700,sculeni,botanica,2
3600,sculeni,botanica,2
4500,sculeni,botanica,2
5400,sculeni,botanica,2
6300,sculeni,botanica,2
7200,sculeni,botanica,2
8100,sculeni,botanica,2
9000,sculeni,botanica,2
9900,sculeni,botanica,2
10800,sculeni,botanica,2
11700,sculeni,botanica,2
12600,sculeni,botanica,2
13500,sculeni,botanica,2
14400,sculeni,botanica,2
15300,sculeni,botanica,2
16200,sculeni,botanica,2
